NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Sviests Žemaitijos 82% 200g,745.9,82,56,1.1,0.8,0.8,0,11.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_149795_PCE_LV",Piena produkti,2.29
"Piena dzēriens Rasēns banānu 1,5% 200ml",62.4,1.5,1,9.3,9.3,2.8,0.1,3.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_900619_PCE_LV",Piena produkti,0.79
Jogurts Danonki  ar zemeņu garšu 70g,88.0,2.8,1.8,12.2,10.5,3.6,0.1,8.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_912239_PCE_LV",Piena produkti,0.62
Ogu maisījums Rimi saldēts 400g,60.7,1.3,0.2,8.3,7,1.1,0,8.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812712_PCE_LV",Piena produkti,3.59
Siers Rimi Holandes šķēlēs 48% 150g,353.7,27.8,18,0,0,25,1.7,9.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803741_PCE_LV",Piena produkti,1.39
Olbaltumvielu dzēriens Piena Spēks vaniļas 460g,74.1,0.7,0.5,7.8,0,9,0.1,3.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_291340_PCE_LV",Piena produkti,1.59
Želeja Jungle Pop ķiršu 115g,60.0,0,0,13.8,0,1.6,0,4.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_260209_PCE_LV",Piena produkti,0.49
Raudzēts piena produkts Lakto zemeņu-rabarberu bez laktozes 100g,62.9,1.8,1.2,8.7,8.6,2.9,0.1,4.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_902737_PCE_LV",Piena produkti,0.49
Jogurts Limbažu piens persiku 320g,90.1,2.5,1.2,13.5,12.2,3.3,0.1,3.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_988191_PCE_LV",Piena produkti,1.19
Kefīrs Lazdona ar bifido baktērijām 1l,48.0,2,1.4,4.5,4.5,3,0,1.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_926842_PCE_LV",Piena produkti,1.55
Rjaženka Lazdona 4% 500g,68.4,4,0,4,4,3.4,0.1,2.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_208946_PCE_LV",Piena produkti,1.15
Jogurts Kārums bifido bez piedevām 310g,60.0,2.9,1.7,4.4,0,3.7,0,5.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_209138_PCE_LV",Piena produkti,1.55
Putra Annele rīsu un aprikožu 6% 200g,159.4,6,0,23.5,0,3.4,0,5.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_269114_PCE_LV",Piena produkti,1.19
Biezpiena sieriņš Jeppi glazēts ar biskvīta garšas krēmu 38g,348.0,24.3,14.9,24,23.1,8.3,0.1,7.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946364_PCE_LV",Piena produkti,0.27
Kārtainā rauga mīkla plāksnēs saldēta 500g,348.2,18,12,39,5,6.8,1.1,5.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_277282_PCE_LV",Piena produkti,2.95
"Vājpiena biezpiens Annele amfora protein 0,9 % 200g",69.1,0.9,0.6,4.6,3.4,10.5,0.1,7.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977886_PCE_LV",Piena produkti,1.55
"Biskvīta batoniņš Rimi ar 50% piena krēma un 10% kakao krēma pildījumu, pārklāts ar 25% kakao glazūru 30g",497.1,32.8,20.9,43.8,6.2,6.2,0.4,11.67,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814725_PCE_LV",Piena produkti,0.35
Siers Casa Azzurra Burrata 50% 125g/300g,252.9,24,15,2,2,8,0.5,22.32,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002824_PCE_LV",Piena produkti,2.79
"Raudzēts piena produkts Lakto Probio zemeņu, mango 270g",72.4,1.8,1.3,10.8,9.9,3,0.1,4.04,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003874_PCE_LV",Piena produkti,1.09
Pikantās kartupeļu daiviņas apceptas Rimi 1kg,125.0,3.4,0.5,20,0.5,2.2,0.5,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811413_PCE_LV",Piena produkti,2.99
Picas pamatne Viči saldēta 320g,282.5,3,0.3,53,4,10,2,6.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_280796_PCE_LV",Piena produkti,2.15
Siers Rimi Tilsit šķēlēs 45% 150g,335.6,25.6,18,0,0,25.2,1.7,9.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803742_PCE_LV",Piena produkti,1.39
"Vājpiena biezpiens Rimi 0,5% 600g",104.9,0.5,0.4,3.3,3.3,22,0.1,4.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810053_PCE_LV",Piena produkti,2.99
Biskvīta batoniņš Kinder Maxi King komplekts 3x35g,517.4,37.5,19,38.2,35.6,6.7,0.2,23.71,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_211767_PCE_LV",Piena produkti,2.49
Pikšas smalkmasa vakuumā saldēta MSC 450g,81.7,0.6,0.1,0,0,19,0,13.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_284341_PCE_LV",Piena produkti,5.99
Graudainais biezpiens Annele ar ķiršiem 7% 150g,138.4,6.1,3.6,13.2,12.1,7.5,0.6,11.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_261447_PCE_LV",Piena produkti,1.65
Rūgušpiens Jaunpils 4% 400g,60.9,4,2.6,3,0.5,3.2,0.1,2.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_912969_PCE_LV",Piena produkti,1.09
"Vājpiena kefīrs 0,5% 1kg",35.6,0.5,0.3,4.7,4.7,3,0,1.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_937655_PCE_LV",Piena produkti,1.49
Pica Royale Rimi 570g,218.9,8.3,2.9,24.6,3.4,10.2,1.1,9.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810802_PCE_LV",Piena produkti,5.49
Garneles Ziemeļu 250/350 MSC saldētas 500g/450g,66.0,0.7,0.1,0,0,15,1.8,20.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973153_PCE_LV",Piena produkti,9.29
Cepampelmeņi ar gaļu un sieru 450g,265.3,13,3.5,26,1.4,11,1.3,8.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_266055_PCE_LV",Piena produkti,3.99
Siers ar pazeminātu tauku saturu 10% kg,237.6,10,6.5,0,0,35,1.4,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_914452_KGM_LV",Piena produkti,10.99
Jogurts Activia zemeņu 4x120g,88.4,2.9,1.9,11.7,11.4,3.7,0.1,6.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_226361_PCE_LV",Piena produkti,3.19
Saldā krējuma krēms Kārums vaniļas 150g,186.7,8,4.8,23.6,20.6,5.1,0.2,6.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_271519_PCE_LV",Piena produkti,0.99
Biezpiena krēms Rimi zemeņu 150g,132.2,4.1,2.7,15.5,15,8.1,0.1,5.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803186_PCE_LV",Piena produkti,0.78
Jogurta kokteilis Baltais Shake meža zemeņu 250g,108.0,4.1,3,14.5,14.3,3.2,0.2,4.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_964917_PCE_LV",Piena produkti,1.19
Pelmeņi Rīgas miesnieks mini ar cūkgaļu 450g,256.5,12,3.9,27,1.9,10,1.4,7.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996263_PCE_LV",Piena produkti,3.39
Biezpiena sieriņš Magija ar magonēm 45g,369.5,23.7,14.6,25.6,23.7,13.1,0.1,12.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_248799_PCE_LV",Piena produkti,0.55
"Jogurts Rimi Smart bez piedevām, nesatur laktozi 1kg",52.6,2.5,1.6,4.2,4.2,3.3,0.1,1.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815148_PCE_LV",Piena produkti,1.4
Dārzeņi Hortex zaļās pākšu pupiņas 400g,30.8,0.2,0,3.3,0,2.2,0,5.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_223914_PCE_LV",Piena produkti,2.19
"Biezpiens Valmiera lielgraudu 0,5% 185g",92.0,0.5,0.3,1.8,1.8,20,0.1,5.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_961031_PCE_LV",Piena produkti,1.09
Piens BIO 2% 1l,49.5,2,0,4.7,4.7,3,0.1,1.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_908400_PCE_LV",Piena produkti,1.69
Svaigais siers Kārums klasiskais 175g,262.2,24,14.3,2.3,2,8.7,0,10.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_902088_PCE_LV",Piena produkti,1.75
Raudzēts piena produkts Lakto ar rabarberu - ērkšķogu piedevu 450g,62.1,1.8,1,8.4,8.4,3,0.1,2.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_932538_PCE_LV",Piena produkti,1.19
Jogurts Baltais maizes ar plūmēm 380g,94.6,1.9,1.1,15.6,15,3.5,0,3.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_905198_PCE_LV",Piena produkti,1.39
Biezpiens Valmiera lielgraudu 5% 185g,129.1,5,3.1,2,2,19,0.1,6.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_961030_PCE_LV",Piena produkti,1.15
"Mīdiju gaļa Rseafood saldēta ASC 300/500, 180g",99.2,2.6,0.5,4.3,0,13.7,0.8,11.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_288649_PCE_LV",Piena produkti,1.99
Svaigais krēmsiers Rimi ar ķiplokiem 20% 150g,210.1,20,12,3.6,3,3.8,1.2,9.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808714_PCE_LV",Piena produkti,1.49
"Jogurts Actifeel grieķu 0,2% 300g",54.0,0.2,0.1,4.1,4.1,9,0.1,4.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_978540_PCE_LV",Piena produkti,1.29
Pelmeņi Traditional ar cūkgaļu 400g,202.7,8.8,2.7,22.1,0.2,7.6,0.9,10.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296506_PCE_LV",Piena produkti,4.19
Putukrējums Ciba aerosolā 250g,272.2,26,0,8,0,2.4,0,14.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_212202_PCE_LV",Piena produkti,3.59
Cietais siers Džiugas 40% 12 mēneši 100g,365.2,26,18,0,0,33,2,26.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_278954_PCE_LV",Piena produkti,2.69
Plombīra saldējums ar vaniļas garšu vafeļu glāzītē Tio 75g,215.3,11.5,0,24.8,19,3.2,0,11.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_298474_PCE_LV",Piena produkti,0.89
"Raudzēts piena produkts Lakto Probio melleņu, banānu, līnseklu, auzu 270g",76.7,2.1,1.3,11,9.6,3.2,0.1,4.04,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003891_PCE_LV",Piena produkti,1.09
Atlantijas laša maltā gaļa Viči sald.1kg,218.5,17.6,3.1,0.4,0,13.9,0.8,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_299741_PCE_LV",Piena produkti,4.99
Jogurts Muller mix ar šokolādes bumbiņām 130g,140.1,4.9,3.3,19.2,17,3.9,0.2,5.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_944240_PCE_LV",Piena produkti,0.79
Majonēze Pūre Light 34% 400g,336.8,34,3.8,8.5,5,0.4,1.7,6.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_995546_PCE_LV",Piena produkti,2.79
Siers Trikāta Sniega bumbas ar ķiplokiem 240/150g,460.3,47.4,9.3,2,1.6,8.1,0.8,25.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_277015_PCE_LV",Piena produkti,3.79
Sviests Cesvaine saldkrējuma 82% 180g,746.4,82,0,1.2,0,0.8,0,17.17,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_263127_PCE_LV",Piena produkti,3.09
Biezpiens Valmiera lielgraudu 9% 185g,161.1,9,5.2,2,2,18,0.1,6.43,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_961024_PCE_LV",Piena produkti,1.19
Paipalu olas Rimi 12gab.,167.1,12.6,2.7,0.8,0.4,12.7,0.3,0.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808341_PCE_LV",Piena produkti,1.45
Siers Latgale Čedars BIO fasēts kg,392.9,32,22,0,0,25,1.7,12.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979902_KGM_LV",Piena produkti,12.99
Saldais krējums Exporta kafijas 10% 250ml,118.3,10,8.3,4.5,4.5,3,0.2,5.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996317_PCE_LV",Piena produkti,1.49
"Mintajas fileja Rimi bez ādas, bez astes, saldēta MSC 380g",55.7,0.6,0.1,0,0,12.4,0.2,10.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813369_PCE_LV",Piena produkti,3.99
Biezpiena sieriņš Jeppi glazēts vaniļas ar aveņu pildījumu 38g,346.3,23,14.2,26,24.3,9.2,0.1,7.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_257084_PCE_LV",Piena produkti,0.27
Biezpiena sieriņš Jeppi ar krēma brulē garšas pildījumu 38g,337.0,23.4,14,24.3,23,8.5,0.1,7.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979628_PCE_LV",Piena produkti,0.27
Siera desa Dzintars kūpināta kausēta 295g,213.7,15,7.4,1,1,17.8,1,10.34,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_297655_PCE_LV",Piena produkti,3.05
Biezpiena krēms Rimi persiku 150g,131.5,4.1,2.7,15.3,14.8,8.1,0.1,5.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803185_PCE_LV",Piena produkti,0.78
Jogurta kokteilis Shake plombīrs 250g,113.0,4.1,3,15.8,15.5,3.2,0.1,4.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_934697_PCE_LV",Piena produkti,1.19
Halloumi siers Rimi Planet 200g,314.5,25,17.5,3,2,20,2.7,17.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815170_PCE_LV",Piena produkti,3.49
"Pica Rimi Smart ar šķiņķi, Edam un Mozzarella sieru 350g",220.4,6.3,2.4,28.9,3.5,10.6,1.1,4.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815857_PCE_LV",Piena produkti,1.69
Mango un avenes Rimi saldētas 400g,54.0,0.3,0,10.3,9.9,0.9,0,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812719_PCE_LV",Piena produkti,3.99
Skābais krējums 20% 600g,202.4,20,13.3,3.6,3.6,2.7,0,4.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_294569_PCE_LV",Piena produkti,2.99
Siers Cantorel Brie 60% kg,358.3,32,22,1.5,0.5,17,1.5,11.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_287526_KGM_LV",Piena produkti,11.99
Kūpināts siers Siera Bize 150g,348.2,28,17,0,0,25,0,30.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_906976_PCE_LV",Piena produkti,4.59
Skābais krējums Baltais 12% 500g,137.9,12,8.3,4.4,4.4,3,0.2,4.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_960609_PCE_LV",Piena produkti,2.19
Jogurts baltais ar ķiršiem EKO 350g,100.4,2.8,1.9,15.7,13.9,2.9,0.1,3.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_288942_PCE_LV",Piena produkti,1.39
Paniņas Baltais 1l,34.9,0.5,0.2,4.4,4.4,3.2,0.2,1.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_910313_PCE_LV",Piena produkti,1.25
Majonēze Spilva Provansas 375g,611.9,67,5,2.4,2.4,2,1.2,6.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_910791_PCE_LV",Piena produkti,2.29
Pilnpiena biezpiens Straupe 9% 1kg,164.9,9,5.2,3,3,18,0.1,6.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_929088_PCE_LV",Piena produkti,6.19
"Dzēriens Mullermilch piena, šokolādes 1,6% 400g",77.9,1.6,1.1,12.4,11.7,3.4,0.1,4.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_940818_PCE_LV",Piena produkti,1.65
Grieķu jogurts Baltais ar persikiem 160g,90.1,1.6,1,12.3,11.7,6.5,0.2,6.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_915971_PCE_LV",Piena produkti,1.09
"Graudainais biezpiens Rimi ar skābo krējumu 5,8% 330g",107.8,5.8,3.7,2.5,2.5,11.4,0.9,5.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814935_PCE_LV",Piena produkti,1.85
Dārzeņu maisījums Rimi vasaras cepšanai 400g,25.1,0,0,2.7,1.7,2,0,4.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808968_PCE_LV",Piena produkti,1.99
Jogurts Baltais ar musli 2% 380g,101.8,2.2,1.1,16.6,14.5,3.6,0.1,2.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_291017_PCE_LV",Piena produkti,1.09
Siers mīkstais President Camembert ar valriekstiem 32% 120g,352.8,32,20.4,0.2,0.2,17,1.7,16.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_280800_PCE_LV",Piena produkti,1.99
Pelmeņi Mājas ar kūpinātu gaļu 1kg,246.9,7.3,0,31.9,0,13,0,4.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_209801_PCE_LV",Piena produkti,4.69
"Vājpiena biezpiens Jaunpils 0,5% 275g",90.3,0.5,0.3,0.9,0.5,18.9,0,8.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_271953_PCE_LV",Piena produkti,2.35
Kartupeļi frī Farmfrites taisni saldēti 750g,166.3,4.9,2.9,26.4,2.5,2.5,0.1,4.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_207395_PCE_LV",Piena produkti,3.29
Deserts Panna Cotta 150g,191.9,13,8,14,7.8,3.8,0.1,6.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946304_PCE_LV",Piena produkti,0.99
